Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Publication.Date,Total.Occupants,Fatal.Serious.Injuries,Fatal.Serious.Rate,Destroyed,Aircraft.Type
20030730X01222,Accident,IAD03CA044,2003-03-27,"CLEVELAND, OH",United States,41.517778,-81.683333,CGF,Cuyahoga County,Non-Fatal,Substantial,Airplane,N613SP,Cessna,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,1.0,Vmc,Probable Cause,30-09-2003,1.0,0.0,0.0,0,Cessna 172S
20030408X00458,Accident,MIA03CA083,2003-03-31,"LAKELAND, FL",United States,27.988889,-82.018611,LAL,LAKELAND LINDER REGIONAL,Non-Fatal,Substantial,Airplane,N4413C,Cessna,190,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,4.0,Vmc,Probable Cause,30-09-2003,4.0,0.0,0.0,0,Cessna 190
20030407X00443,Incident,ATL03IA073,2003-04-01,"Eufaula, AL",United States,31.951111,-85.128889,EUF,Weedon Field,Incident,Minor,Airplane,N696SP,Cessna,182P,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,3.0,Vmc,Probable Cause,05-02-2013,3.0,0.0,0.0,0,Cessna 182P
20030407X00447,Accident,MIA03CA093,2003-04-04,"LAKELAND, FL",United States,27.988889,-82.018611,LAL,Lakeland Linder,Non-Fatal,Substantial,Airplane,N2535R,Boeing,A75N1,No,1.0,Reciprocating,Part 91: General Aviation,Air Race/Show,0.0,0.0,0.0,2.0,Vmc,Probable Cause,30-05-2003,2.0,0.0,0.0,0,Boeing A75N1
20030415X00508,Accident,FTW03WA130,2003-04-12,"Esmeralda, Venezuela",Venezuela,3.471667,-65.791666,,,Fatal(4),Destroyed,Airplane,,Cessna,182L,No,,,"Non-U.S., Commercial",,4.0,0.0,0.0,0.0,Imc,Foreign,,4.0,4.0,1.0,1,Cessna 182L
20030416X00514,Accident,MIA03CA095,2003-04-13,"OLIVE BRANCH, MS",United States,34.978889,-89.786944,KOLV,Olive Branch Airport,Non-Fatal,Substantial,Airplane,N757AZ,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,2.0,Vmc,Probable Cause,30-12-2003,2.0,0.0,0.0,0,Cessna 152
20030423X00552,Accident,FTW03WA137,2003-04-14,"Chetumal, Mexico",Mexico,18.836111,-88.334722,,,Fatal(3),Destroyed,Airplane,N7026Y,Grumman,HU-16,No,,,"Non-U.S., Non-Commercial",Personal,3.0,0.0,0.0,0.0,Vmc,Foreign,,3.0,3.0,1.0,1,Grumman HU-16
20030429X00591,Accident,ATL03FA082,2003-04-24,"MOBILE, AL",United States,30.635277,-88.066389,BFM,Mobile Downtown Airport,Fatal(1),Substantial,Airplane,N705QD,Socata,TBM 700B,No,1.0,Turbo Prop,Part 91: General Aviation,Executive/Corporate,1.0,0.0,0.0,0.0,Vmc,Probable Cause,24-09-2014,1.0,1.0,1.0,0,Socata TBM 700B
20030513X00648,Accident,MIA03CA103,2003-05-03,"MADISON, MS",United States,32.441666,-90.100833,,,Non-Fatal,Substantial,Airplane,N175W,Piper,PA-22-150,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,23-07-2003,1.0,0.0,0.0,0,Piper PA-22-150
20030605X00785,Accident,MIA03CA113,2003-05-27,"PLANT CITY, FL",United States,28.000278,-82.164167,KPCM,Plant City Municipal Airport,Non-Fatal,Substantial,Airplane,N76494,Cessna,120,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,1.0,0.0,Vmc,Probable Cause,30-12-2003,1.0,0.0,0.0,0,Cessna 120
20030610X00833,Accident,MIA03CA117,2003-05-30,"FOREST, MS",United States,32.353333,-89.488611,2M4,G. V. MONTGOMERY,Non-Fatal,Substantial,Airplane,N258P,Beech,95-B55,No,2.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Beech 95-B55
20030711X01071,Accident,LAX03CA203,2003-06-12,"LINCOLN, CA",United States,38.909167,-121.351111,LHM,Lincoln Regional Airport,Non-Fatal,Substantial,Airplane,N1156N,Mooney,M20J,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,30-09-2003,1.0,0.0,0.0,0,Mooney M20J
20030819X01351,Accident,IAD03CA057,2003-06-13,"SUTTON, WV",United States,38.686944,-80.651667,48I,BRAXON COUNTY,Non-Fatal,Substantial,Airplane,N55175,Boeing,A75N1(PT17),No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,2.0,0.0,Vmc,Probable Cause,30-12-2003,2.0,0.0,0.0,0,Boeing A75N1(PT17)
20030925X01598,Accident,DEN03LA152,2003-06-13,"SANTA FE, NM",United States,35.616945,-106.089166,SAF,Santa Fe Municipal Airport,Non-Fatal,Substantial,Airplane,N211EZ,Piper,PA-46-500TP,No,1.0,Turbo Prop,Part 91: General Aviation,Personal,0.0,0.0,0.0,3.0,Vmc,Probable Cause,19-03-2012,3.0,0.0,0.0,0,Piper PA-46-500TP
20030701X00995,Accident,SEA03CA102,2003-06-14,"SILVER CITY, MT",United States,46.749166,-112.180278,MT18,SILVER CITY,Non-Fatal,Substantial,Airplane,N82946,Piper,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,30-09-2003,2.0,0.0,0.0,0,Piper PA-18
20030625X00951,Accident,MIA03FA124B,2003-06-17,"Deerfield Beach, FL",United States,26.3,-80.05,,,Fatal(5),Destroyed,Airplane,N759XA,Cessna,182Q,No,1.0,Reciprocating,Part 91: General Aviation,Personal,5.0,0.0,0.0,0.0,Vmc,Probable Cause,21-04-2016,5.0,5.0,1.0,1,Cessna 182Q
20030625X00951,Accident,MIA03FA124A,2003-06-17,"Deerfield Beach, FL",United States,26.3,-80.05,,,Fatal(5),Destroyed,Airplane,N4903F,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,5.0,0.0,0.0,0.0,Vmc,Probable Cause,21-04-2016,5.0,5.0,1.0,1,Cessna 172N
20030707X01026,Accident,MIA03CA125,2003-06-18,"MELBOURNE, FL",United States,28.109722,-80.737777,MLB,MELBOURNE REGIONAL,Non-Fatal,Substantial,Airplane,N53352,Cessna,172S,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,30-09-2003,1.0,0.0,0.0,0,Cessna 172S
20030731X01243,Accident,SEA03CA112,2003-06-19,"WOODLAND, WA",United States,45.901667,-122.743055,WA71,WOODLAND STATE,Non-Fatal,Substantial,Airplane,N2279Y,Cessna,177,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Cessna 177
20030819X01360,Accident,IAD03CA059,2003-06-21,"MANSFIELD, OH",United States,40.824445,-82.516389,,,Non-Fatal,Substantial,Airplane,N9298D,Piper,SARATOGA II TC PA32-,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,3.0,Vmc,Probable Cause,30-12-2003,3.0,0.0,0.0,0,Piper SARATOGA II TC PA32-
20030626X00959,Accident,FTW03FA174,2003-06-21,"Cushing, OK",United States,35.935833,-96.779167,,,Fatal(1),Destroyed,Airplane,N8548S,Cessna,182H,No,1.0,Reciprocating,Part 91: General Aviation,Skydiving,1.0,2.0,2.0,1.0,Vmc,Probable Cause,10-12-2014,6.0,3.0,0.5,1,Cessna 182H
20030722X01175,Accident,LAX03CA208,2003-06-22,"OVERTON, NV",United States,36.777778,-114.375,U08,Perkins Field Airport,Non-Fatal,Substantial,Airplane,N7342G,Cessna,172K,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,3.0,Vmc,Probable Cause,30-09-2003,3.0,0.0,0.0,0,Cessna 172K
20030627X00966,Accident,ATL03FA111,2003-06-22,"ROCKVALE, TN",United States,35.766945,-86.558056,TN68,Gibson Stolport,Fatal(3),Substantial,Airplane,N555MR,Maule,M-5-235C,No,1.0,Reciprocating,Part 91: General Aviation,Personal,3.0,0.0,0.0,0.0,Vmc,Probable Cause,17-06-2009,3.0,3.0,1.0,0,Maule M-5-235C
20030902X01435,Accident,FTW03WA194,2003-06-23,"PALENCIA, GUATEMALA",Guatemala,,,,,Non-Fatal,Substantial,Airplane,,Cessna,TU-206F,No,,,"Non-U.S., Non-Commercial",Personal,0.0,0.0,3.0,0.0,Vmc,Foreign,,3.0,0.0,0.0,0,Cessna TU-206F
20030912X01530,Accident,ANC03CA088,2003-06-25,"ILIAMNA, AK",United States,59.756389,-154.901667,,,Non-Fatal,Substantial,Airplane,N930TG,De Havilland,DHC-2,No,1.0,Reciprocating,Part 91: General Aviation,Business,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,De Havilland DHC-2
20030707X01025,Accident,NYC03TA138,2003-06-26,"PEARISBURG, VA",United States,37.260278,-80.807222,,,Non-Fatal,Substantial,Airplane,N4506L,Air Tractor,402A,No,1.0,Turbo Prop,Public Use,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Probable Cause,22-01-2014,1.0,0.0,0.0,0,Air Tractor 402A
20030731X01244,Accident,SEA03CA119,2003-06-27,"GOODING, ID",United States,42.916945,-114.765,GNG,GOODING MUNI,Non-Fatal,Substantial,Airplane,N2825X,Cessna,P206,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,4.0,Vmc,Probable Cause,25-11-2003,4.0,0.0,0.0,0,Cessna P206
20030728X01206,Accident,IAD03CA060,2003-06-28,"ATLANTIC CITY, NJ",United States,39.36,-74.46,,,Non-Fatal,Substantial,Airplane,N4133Y,Bellanca,7GCBC,No,1.0,Reciprocating,Part 91: General Aviation,Other Work Use,0.0,0.0,1.0,0.0,Vmc,Probable Cause,30-09-2003,1.0,0.0,0.0,0,Bellanca 7GCBC
20030722X01174,Accident,LAX03CA219,2003-06-30,"ST. JOHNS, AZ",United States,34.816667,-109.4,SJN,St. Johns Industrial Airport,Non-Fatal,Substantial,Airplane,N6216M,Stinson,108-3,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,30-09-2003,1.0,0.0,0.0,0,Stinson 108-3
20030805X01269,Accident,NYC03CA149,2003-07-03,"BLOCK ISLAND, RI",United States,41.166667,-71.567778,,,Non-Fatal,Substantial,Airplane,N540Q,Beech,BE36,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,4.0,Imc,Probable Cause,25-11-2003,4.0,0.0,0.0,0,Beech BE36
20030903X01439,Accident,FTW03WA183,2003-07-03,"BAHIA BALLENA, COSTA RICA",Costa Rica,10.116667,-83.55,,,Non-Fatal,Substantial,Airplane,,Cessna,208B,No,,,"Non-U.S., Commercial",,0.0,0.0,13.0,0.0,Vmc,Foreign,,13.0,0.0,0.0,0,Cessna 208B
20030714X01095,Accident,SEA03FA124,2003-07-04,"EAST WENATCHEE, WA",United States,47.453333,-120.273056,,,Fatal(1),Substantial,Airplane,N279WP,Beech,A36TC,No,1.0,Turbo Prop,Part 91: General Aviation,Personal,1.0,1.0,1.0,0.0,Vmc,Probable Cause,01-07-2009,3.0,2.0,0.6666666666666666,0,Beech A36TC
20031107X01872,Accident,NYC03CA152,2003-07-06,"EAST BRADY, PA",United States,41.166667,-80.133333,NONE,,Non-Fatal,Substantial,Airplane,N70LB,Maule,MX-7-235,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,1.0,0.0,Vmc,Probable Cause,02-03-2004,1.0,0.0,0.0,0,Maule MX-7-235
20031001X01635,Accident,FTW03WA185,2003-07-08,"TURPO, PERU",Peru,-12.504167,-75.207222,,,Non-Fatal,Substantial,Airplane,,Cessna,208B,No,,,"Non-U.S., Commercial",,0.0,0.0,0.0,12.0,Vmc,Foreign,,12.0,0.0,0.0,0,Cessna 208B
20030714X01104,Accident,ANC03LA071,2003-07-09,"Kotzebue, AK",United States,66.885555,-162.598611,,,Non-Fatal,Unknown,Airplane,N410GV,Cessna,208B,No,1.0,Turbo Prop,Part 135: Air Taxi & Commuter,,0.0,1.0,0.0,2.0,Vmc,Probable Cause,17-11-2009,3.0,1.0,0.3333333333333333,0,Cessna 208B
20030814X01334,Accident,LAX03CA248,2003-07-10,"PHOENIX, AZ",United States,33.688333,-112.0825,KDVT,Deer Valley,Non-Fatal,Substantial,Airplane,N787WW,Cessna,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Cessna 172S
20030731X01238,Accident,NYC03CA156,2003-07-12,"UTICA, OH",United States,40.244166,-82.551389,4I3,Knox County Airport,Non-Fatal,Substantial,Airplane,N33WL,Mooney,M20C,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,1.0,0.0,Vmc,Probable Cause,24-01-2005,1.0,0.0,0.0,0,Mooney M20C
20030811X01304,Accident,ANC03CA077,2003-07-12,"TALKEETNA, AK",United States,61.756944,-150.052778,,,Non-Fatal,Substantial,Airplane,N83272,Piper,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Piper PA-18
20030929X01609,Accident,SEA03CA138,2003-07-16,"SUNRIVER, OR",United States,43.868889,-121.455833,S21,SUNRIVER,Non-Fatal,Substantial,Airplane,N299KP,Beech,F90,No,2.0,Turbo Prop,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Beech F90
20030929X01612,Accident,SEA03CA162,2003-07-17,"IDAHO FALLS, ID",United States,43.514444,-112.070278,IDA,FANNING FIELD,Non-Fatal,Substantial,Airplane,N758LW,Cessna,R172K,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Cessna R172K
20030812X01308,Accident,ANC03CA080,2003-07-17,"TALKEETNA, AK",United States,62.320556,-150.093611,,,Non-Fatal,Substantial,Airplane,N83582,Piper,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Piper PA-18
20030814X01335,Accident,LAX03CA247,2003-07-20,"LIVERMORE, CA",United States,37.693333,-121.820278,LVK,"Livermore, CA",Non-Fatal,Substantial,Airplane,N73857,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Cessna 172N
20030806X01276,Accident,ANC03CA081,2003-07-21,"ANCHORAGE, AK",United States,61.186944,-149.965278,PAMR,MERRILL FIELD,Non-Fatal,Substantial,Airplane,N72860,Cessna,140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Cessna 140
20030902X01433,Accident,NYC03CA169,2003-07-22,"Wadsworth, OH",United States,41.024723,-81.727223,,,Non-Fatal,Unknown,Airplane,N504US,Boeing,757-251,No,2.0,Turbo Fan,Part 121: Air Carrier,,0.0,1.0,2.0,110.0,Vmc,Probable Cause,25-11-2003,113.0,1.0,0.008849557522123894,0,Boeing 757-251
20030910X01510,Accident,NYC03CA167,2003-07-25,"PLAINFIELD, CT",United States,41.690277,-72.864722,4B8,Robertson Field,Non-Fatal,Substantial,Airplane,N62152,Cessna,172P,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,1.0,Vmc,Probable Cause,02-03-2004,1.0,0.0,0.0,0,Cessna 172P
20030911X01516,Accident,MIA03CA148,2003-07-25,"OLIVE BRANCH, MS",United States,34.978611,-89.786944,,,Non-Fatal,Substantial,Airplane,N970SP,Cessna,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Cessna 172S
20031017X01751,Accident,IAD03CA068,2003-07-25,"Fulton, KY",United States,36.525834,-88.915556,1M7,Fulton Airport,Non-Fatal,Destroyed,Airplane,N4103X,Aero Commander,100,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,2.0,0.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,1,Aero Commander 100
20030929X01611,Accident,SEA03CA155,2003-07-27,"SCHAFER, MT",United States,48.087222,-113.250833,8U2,SCHAFER /USFS/,Non-Fatal,Substantial,Airplane,N1979C,Cessna,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,2.0,1.0,Vmc,Probable Cause,25-11-2003,3.0,0.0,0.0,0,Cessna 170B
20030822X01386,Accident,LAX03CA249,2003-07-31,"ST. JOHNS, AZ",United States,34.518334,-109.378611,SJN,St. Johns Industrial Airpark,Non-Fatal,Substantial,Airplane,N2935A,Cessna,180,No,1.0,Reciprocating,Part 91: General Aviation,Unknown,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Cessna 180
20030912X01529,Accident,ANC03CA078,2003-07-31,"ANIAK, AK",United States,61.713333,-158.616667,,,Non-Fatal,Substantial,Airplane,N3694T,Taylorcraft,F-19,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Taylorcraft F-19
20030912X01532,Accident,ANC03CA090,2003-08-06,"SEWARD, AK",United States,60.016667,-148.508333,,,Non-Fatal,Substantial,Airplane,N9668P,Piper,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Piper PA-18
20030912X01531,Accident,ANC03CA089,2003-08-06,"ILIAMNA, AK",United States,59.200556,-154.933889,,,Non-Fatal,Substantial,Airplane,N185TB,Cessna,185,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,3.0,Vmc,Probable Cause,25-11-2003,3.0,0.0,0.0,0,Cessna 185
20030829X01432,Accident,MIA03CA158,2003-08-07,"ORLANDO, FL",United States,28.545277,-81.332778,ORL,Orlando Executive,Non-Fatal,Substantial,Airplane,N775SP,Cessna,172S,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Cessna 172S
20030811X01302,Accident,FTW03WA193,2003-08-09,"Prto. Echeverry, Colombia",Colombia,,,,,Fatal(2),Destroyed,Airplane,,Cessna,185F,No,,,"Non-U.S., Non-Commercial",Personal,2.0,0.0,3.0,0.0,Vmc,Foreign,,5.0,2.0,0.4,1,Cessna 185F
20030911X01514,Accident,MIA03CA165,2003-08-13,"LA BELLE, FL",United States,26.744166,-81.4325,X14,La Belle Municipal,Non-Fatal,Substantial,Airplane,N2987D,Cessna,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Cessna 170B
20031015X01732,Accident,ANC03CA114,2003-08-13,"KETCHIKAN, AK",United States,55.366667,-131.733333,,,Non-Fatal,Substantial,Airplane,N59352,Cessna,206,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,,0.0,0.0,0.0,4.0,Vmc,Probable Cause,25-11-2003,4.0,0.0,0.0,0,Cessna 206
20030917X01554,Accident,NYC03CA179,2003-08-16,"GLENS FALLS, NY",United States,43.341111,-73.610278,GFL,WARREN COUNTY,Non-Fatal,Substantial,Airplane,N9673B,Cessna,172RG,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,3.0,Vmc,Probable Cause,25-11-2003,3.0,0.0,0.0,0,Cessna 172RG
20031006X01664,Accident,FTW03WA218,2003-08-16,"CHILPANCINGO, MEXICO",Mexico,,,,,Fatal(1),Substantial,Airplane,N1647J,Piper,PA-28-140,No,,,"Non-U.S., Non-Commercial",Personal,1.0,2.0,0.0,0.0,Vmc,Foreign,,3.0,3.0,1.0,0,Piper PA-28-140
20031230X02096,Accident,FTW03CA201,2003-08-18,"SAN ANTONIO, TX",United States,29.533611,-98.469723,SAT,San Antonio International,Non-Fatal,Substantial,Airplane,N139RC,Cessna,210D,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,02-03-2004,1.0,0.0,0.0,0,Cessna 210D
20030910X01511,Accident,ANC03CA097,2003-08-18,"SPARREVOHN, AK",United States,60.883333,-155,,,Non-Fatal,Substantial,Airplane,N8016A,Cessna,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Cessna 170B
20031008X01683,Accident,IAD03CA071,2003-08-19,"CLEVELAND, OH",United States,41.518056,-81.683333,BKL;,BURKE LAKEFRONT,Non-Fatal,Substantial,Airplane,N229ME,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Cessna 172
20031001X01637,Accident,FTW03WA221,2003-08-21,"PUNTA CANA, DOMINICAN REPUBLIC",Dominican Republic,,,,,Non-Fatal,Substantial,Airplane,,Cessna,152,No,,,"Non-U.S., Non-Commercial",Instructional,0.0,1.0,0.0,0.0,Vmc,Foreign,,1.0,1.0,1.0,0,Cessna 152
20031007X01670,Accident,LAX03CA261,2003-08-22,"TUCSON, AZ",United States,32.116111,-110.941111,,,Non-Fatal,Substantial,Airplane,N7909Z,Cessna,150C,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Cessna 150C
20031231X02105,Accident,FTW03CA205,2003-08-22,"SAND SPRINGS, OK",United States,26.175278,-96.151667,,,Non-Fatal,Substantial,Airplane,N9882A,Cessna,195,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,02-03-2004,1.0,0.0,0.0,0,Cessna 195
20030919X01564,Accident,LAX03CA266,2003-08-24,"RIVERSIDE, CA",United States,33.951944,-117.445277,KRAL,Riverside Municipal,Non-Fatal,Substantial,Airplane,N64291,Cessna,172M,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Cessna 172M
20031008X01678,Accident,LAX03CA263,2003-08-25,"PAUMA VALLEY, CA",United States,33.287222,-116.956389,,,Non-Fatal,Substantial,Airplane,N15285,Piper,PA-28-180,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Piper PA-28-180
20031006X01663,Accident,SEA03CA178,2003-08-26,"BEND, OR",United States,44.034444,-121.118334,5OR5,JUNIPER AIR PARK,Non-Fatal,Substantial,Airplane,N6536C,Beech,C24R,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,2.0,Vmc,Probable Cause,30-12-2003,2.0,0.0,0.0,0,Beech C24R
20030908X01480,Accident,FTW03WA210,2003-08-29,"Juan de Morros, Venezuela",Venezuela,,,,,Fatal(3),Destroyed,Airplane,,Cessna,R172K,No,,,"Non-U.S., Non-Commercial",Personal,3.0,0.0,0.0,0.0,Imc,Foreign,,3.0,3.0,1.0,1,Cessna R172K
20030910X01503,Accident,MIA03CA174,2003-08-30,"OCALA, FL",United States,29.1725,-82.224167,OCF,OCALA REGIONAL/JIM TAYLOR FIEL,Non-Fatal,Substantial,Airplane,N93193,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,1.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Cessna 152
20031009X01700,Accident,LAX03CA269,2003-08-30,"JOSHUA TREE, CA",United States,34.154167,-116.252222,L80,Hi Desert,Non-Fatal,Substantial,Airplane,N2318L,Piper,PA-38-112,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,1.0,0.0,Vmc,Probable Cause,25-11-2003,1.0,0.0,0.0,0,Piper PA-38-112
20031007X01667,Accident,NYC03CA185,2003-08-30,"Lemont Furnace, PA",United States,39.958333,-79.656667,VVS,Connellsville Airport,Non-Fatal,Destroyed,Airplane,N5628T,Cessna,172E,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,1.0,0.0,Vmc,Probable Cause,05-02-2004,1.0,0.0,0.0,1,Cessna 172E
20031009X01703,Accident,LAX03CA272,2003-08-31,"MARBLE CANYON, AZ",United States,36.8125,-111.646389,L41,Marble Canyon,Non-Fatal,Substantial,Airplane,N2898F,Cessna,182J,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,2.0,Vmc,Probable Cause,25-11-2003,2.0,0.0,0.0,0,Cessna 182J
20040525X00661,Accident,IAD03CA072,2003-08-31,"KENNEBUNKPORT, ME",United States,43.741666,-70.438333,ME46,BACK ACRES,Non-Fatal,Substantial,Airplane,N11576,Cessna,C-170,No,1.0,Reciprocating,Part 91: General Aviation,Personal,0.0,0.0,0.0,1.0,Vmc,Probable Cause,28-06-2006,1.0,0.0,0.0,0,Cessna C-170
20030930X01627,Accident,ATL03CA135,2003-08-31,"MURFREESBORO, TN",United States,35.877223,-86.3775,KMBT,Murfreesboro Airport,Non-Fatal,Substantial,Airplane,N3542K,Piper,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,0.0,0.0,0.0,2.0,Vmc,Probable Cause,30-12-2003,2.0,0.0,0.0,0,Piper PA-28-140
20030910X01507,Accident,NYC03FA186,2003-09-02,"JAMAICA, NY",United States,40.635555,-73.773889,JFK,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N454AA,Mcdonnell Douglas,DC-9-82,No,2.0,Turbo Jet,Part 121: Air Carrier,,0.0,0.0,0.0,138.0,Vmc,Probable Cause,24-02-2014,138.0,0.0,0.0,0,Mcdonnell Douglas DC-9-82
20030909X01493,Accident,MIA03TA175,2003-09-03,"JAY, FL",United States,30.901667,-87.118611,FL96,Jay Airport,Non-Fatal,Substantial,Airplane,N52615,Cessna,172P,No,1.0,Reciprocating,Public Use,Public Aircraft,0.0,2.0,0.0,0.0,Vmc,Probable Cause,21-04-2016,2.0,2.0,1.0,0,Cessna 172P
20031007X01669,Accident,FTW03WA214,2003-09-04,"TOCUMEN, PANAMA",Panama,,,,,Non-Fatal,Substantial,Airplane,,Cessna,152,No,,,"Non-U.S., Non-Commercial",Instructional,0.0,1.0,0.0,0.0,Vmc,Foreign,,1.0,1.0,1.0,0,Cessna 152
